Layers,Input_Dim,Hidden_Dim,Params,FLOPs,Latency_ms,RAM_MB
7,804,2019,26115775,89297731,2.5109069813008205,170.54822113971468
6,98,579,1742221,3629287,0.17543515724015948,62.168008169732424
11,416,1576,25526482,51756694,1.9383485960399642,166.648928545671
11,837,297,1136926,2649342,0.17897036700914998,70.59559043236419
17,1468,131,470431,2721580,0.19803008067975533,71.4406906115179
2,1963,1718,6344584,43778110,0.2866116655619952,94.18207476774396
24,769,967,22283558,183924458,2.330822007370661,177.82581977273747
24,811,442,4866872,46625594,0.5943463999644946,81.62400789318747
21,583,797,13193548,30487809,1.2341683790941833,122.83770816201066
10,360,289,861519,7421870,0.13793377643730587,77.15374419368771
19,797,1105,22891190,220097563,2.1228745739467136,169.58013296768348
3,1283,429,924076,8293323,0.12517980040033191,48.96934725243902
9,849,96,157066,989710,0.08222596826627981,91.01397064086989
21,94,110,255760,2324586,0.13170473733998228,57.57848623237369
8,836,1325,13420935,131578361,1.1518092151922603,110.03629077111319
18,1135,952,16514354,154222489,1.7108437188278451,109.75433220926263
7,1654,1749,21276595,120120153,1.9235120023154337,128.99945412564222
4,1229,1445,8060220,63352202,0.5823380161883088,85.38115893878991
16,1538,667,7716533,43492842,0.6726617312384086,97.94220758939358
14,1942,1457,30461509,214943685,2.5788912163930764,201.94378113840355
19,894,1915,67777605,623200229,5.380477688429332,358.29794226316676
11,813,1870,36528590,95926334,3.4774257918999925,229.888927044126
7,141,1493,13610198,37203647,0.9806804610290835,151.02516768253716
21,530,951,18621541,149324505,1.4793391947367274,145.98215443830992
16,1466,655,7412645,22083402,0.7062997850706849,122.29972543720442
20,1131,1071,23037220,187098401,2.0312751477265873,142.60469828110823
3,801,238,307030,937088,0.08013324535061844,56.658391014507956
6,1527,2044,24043582,88079606,3.0396767626894916,181.05729663479386
1,841,257,218974,1649512,0.049972428275734934,55.15946323018327
21,1816,829,15275993,15523507,1.319484730761933,163.17710405178855
1,744,1000,755010,2122454,0.05028073369810893,87.01074890646919
15,429,607,5433874,46417554,0.5121877096541313,116.25641298340987
1,888,1264,1136346,2718535,0.058076096500250945,53.46497071880479
24,319,153,592426,1246620,0.24822662804353068,74.90633446709673
3,1759,584,1716970,2209582,0.07095112122217404,95.45658692465632
11,1719,999,11718280,20366680,1.2112703413633343,116.74844594685707
6,858,619,2456821,17134880,0.23485555875281874,65.71055576968597
21,1605,54,146674,618276,0.16454417247943556,62.26853245834707
5,1405,1777,15154266,16081917,1.3222194045580509,140.02893080927512
21,772,333,2485189,22369695,0.4038510265816312,72.07396692730401
22,1190,379,3479609,31554195,0.4512767432597244,95.12324633406118
7,57,315,618670,1239305,0.11382717091542045,91.41859091260031
22,1096,1532,51015610,416685123,5.3377985389805,247.45832070462762
4,1187,937,3759254,28743181,0.3335861558515687,108.40545798268387
21,996,2015,83273915,639137693,9.582459809646759,383.0811343312026
6,707,1012,5852406,15803042,0.4852415796100964,74.0564773845867
19,1292,316,2214854,7339775,0.4648656331420826,81.49622311561414
10,397,1552,22325530,170033888,1.6802374189844083,202.90258862698425
22,1268,78,229174,995342,0.15881005761934558,61.35647680846477
5,467,1683,12141172,40968503,0.8506230773201879,125.40197106739663
15,2046,841,11643655,74779038,1.0566670994093945,106.59587575978486
24,2025,47,147590,1013971,0.17961140700128678,97.64595240325217
4,2010,1944,15272074,22904660,1.3565334553429098,140.43560190241436
8,1366,1389,15427633,23650189,1.4767368249400898,130.13275000566037
16,1839,1465,34925610,179563759,2.43134825693611,184.71468415716427
6,515,285,557470,5496035,0.12366452175758474,82.35247714086877
6,641,167,249174,488545,0.08283180318157998,74.62059684813221
20,1672,974,19682602,193559993,1.734115041545223,163.61838304377255
11,1519,90,219610,754161,0.13783528707474088,74.97650908589806
17,1339,708,8987362,26094520,0.7448830960485856,108.09921917331731
6,437,1085,6377640,56542530,0.43985834266984275,72.71984847541982
13,863,1155,17031640,99839617,1.580742213427559,116.02038481475958
5,1024,164,277990,466654,0.10169465610718635,76.61343397552976
23,586,817,15190491,62863857,1.8395996718623202,128.4631613849788
18,948,147,510835,2183416,0.26547390886559524,84.00239577815344
10,1234,695,5218765,24742905,0.5136522971543517,107.5362063109904
17,1722,1530,40130380,173427108,4.528277547387215,269.64600779416094
4,1950,882,4066030,30293425,0.33080545635975445,103.3419055482254
9,552,1606,21550924,190829958,2.290313674985256,121.38803860647661
12,706,1372,21705050,74191870,2.869678286541389,169.64046857154443
7,63,105,74560,214927,0.2942542221776646,59.95737725512776
24,2021,1920,88732810,421316129,8.497963888882733,434.37867177560906
21,431,1672,56684154,175595821,9.359519740627578,256.55326556013307
8,967,875,6221260,6313483,0.5213218302676462,92.18074046911204
14,1676,1574,34882998,39185850,3.350487186454668,206.9206586636224
15,647,84,155242,240136,0.15073902862977062,44.82219475483653
21,1037,639,8848882,75888264,0.8754651043343255,111.64438100561985
14,998,1563,33355993,96308627,5.086091672483554,240.02992728952893
2,422,34,15922,133475,0.05521418304603626,101.70059402099892
3,86,1419,4167613,27496397,0.37184133578870593,93.15967539500724
11,1984,1840,37545210,51755141,3.730804163770831,223.8074959796038
4,287,1279,5292512,11326312,0.49649156056925436,90.11339417473148
17,65,95,153150,648699,0.17153517505808932,91.24250256294883
14,2000,1600,36518410,184990100,2.9977661868303733,219.03954249172222
16,1895,118,435548,1722051,0.1384383786203488,56.29236404321805
14,796,509,3785443,10931419,0.4481182250646309,88.08966472072001
23,757,1687,63944058,627313534,6.420305947176941,285.275072621244
17,1417,1119,21650422,193769962,2.6542503304685523,140.22060568415702
5,1299,1512,11131354,104537516,1.1296904671070964,126.48116407628461
21,836,461,4650117,34045679,0.7601827985403289,83.21198685020595
24,501,720,12308410,30091157,1.3490051621980497,121.1440940781196
20,989,713,10385568,59874780,1.1879509075889831,137.20239669266812
14,1645,548,4818574,44030214,0.4474181787668421,88.26118246686522
23,1874,1884,81680830,526799194,6.401931531999353,414.8618735813493
24,1915,361,3700982,6562615,0.6042369326990588,71.97117093694094
23,97,289,1875042,3212882,0.31396230649420537,92.44525392116263
17,1549,488,4579402,13638383,0.36487556304416385,83.67513279150604
21,172,1183,28229939,46679590,2.4290309130239995,181.1274892063472
7,86,932,5307750,23754720,0.6336494610245089,87.00191623171374
13,1695,878,10759022,50972820,1.4837101105514805,105.33384176231927
11,621,702,5378734,19589304,0.5690219459989877,108.66158484605668
7,2014,551,2940697,10818375,0.3147522322309967,87.30663266412168
14,1257,2020,55632830,334415624,6.184559670545626,298.52454944330543
21,1785,431,4497926,42884218,0.5954501149261453,100.5284266949682
18,1307,960,16948810,116580865,1.6060743766965864,134.31039763858885
21,301,1146,26646802,122099693,2.117878633323395,160.1243272107099
2,1028,423,618859,2699518,0.10683524638223266,85.1917418836666
3,953,1895,9012630,82554744,0.5660149487725418,114.17611344730703
9,302,34,20172,162791,0.09152429761729952,80.08167742199902
21,1098,1734,62092816,323184771,6.425127332155841,348.42114337086554
1,1876,751,1417147,3471971,0.11698297529611681,95.63433607539504
18,1998,1615,47611825,100572718,4.524502035148533,275.7196069420131
11,1915,227,954772,8199672,0.14875300194971752,54.839454338666236
4,1509,2045,15660620,146030531,2.019599363534798,173.90525237733453
19,1578,588,7168318,52976718,0.6841209041645734,84.65563771242635
19,362,1167,24970309,62213312,2.4651565542108043,178.9060217216274
1,1155,1413,1647568,12442321,0.12124111847001098,53.58269934270306
24,145,1473,50167444,245268044,4.186419346021772,272.71693205010047
7,1372,486,2092240,20433582,0.16690150180568505,113.3367854208207
13,1062,1099,15686037,109423820,1.455876791449447,177.243503556711
16,265,964,14219974,31829620,1.2556645896092025,141.21557135954356
10,798,1052,10820882,42246347,1.0658169072589385,116.97074957092072
10,1315,1145,13327810,69118042,1.0254271388562515,109.94741066420856
17,1121,867,13022350,124272698,1.1239703510127295,137.18082403690528
22,463,1660,58689310,556852077,5.5901810680758315,285.87618793080657
16,567,1824,50986282,439695677,4.725480851566721,261.331741036049
5,1773,2029,20095226,41436528,5.140354258017538,141.80164149992166
15,761,1854,49579678,268987946,5.150367450071322,266.3594444805203
3,1096,490,1023620,7970890,0.10518363506513202,68.27934686039637
12,1902,1928,44598506,352214007,4.852384655555542,231.23048590743113
3,1310,829,2471259,7823146,0.20985292115358392,71.72827737901622
15,541,95,180130,1426674,0.15524833798525248,98.26949938213794
19,1433,1892,67200066,440056972,5.589391228249525,329.43176995294095
1,569,1760,1020810,3653655,0.09035829063666556,67.50082482296472
3,1394,1512,6699682,42571864,0.46566565142310506,90.11288658562364
14,620,491,3450267,26028078,0.41007558703208885,111.62585351734532
5,729,266,480938,2813612,0.08534951591897305,94.24109855623641
3,1001,1942,9511926,66309384,0.7344881230213482,124.52508163747358
9,224,972,7794478,12619474,0.6194755286754404,92.65920176218246
17,1501,1806,54945754,253701279,4.706020826919914,257.75492926806197
6,917,725,3304560,12613609,0.20443840436277425,79.4660441334283
21,1888,688,10787162,87892776,1.1529569862003601,117.29648613858036
2,812,1459,3330907,4378438,0.2075799718859899,91.6594130449204
18,1539,1258,28874884,160997266,2.789930059264502,143.725473438668
19,884,1243,28945751,249120125,5.028025657679344,158.19576430358816
8,288,1633,19166531,108030196,1.9909809391025397,144.89224834281504
7,1214,335,1085745,2659443,0.19123263089722156,70.28674934215151
3,1457,373,826578,1884173,0.09932865070218444,62.62933665464797
2,655,895,1398000,9501873,0.12319419513412941,98.10185169438495
11,1360,1814,35411104,79420163,2.888705255492393,211.16745946617897
10,936,1043,10787759,49626932,1.327945904655871,151.12380147390562
23,913,1027,24175590,67108281,4.067354179333946,153.7200522422633
1,1248,525,660985,3049689,0.051785484512372075,78.15951185046761
12,452,237,730207,1253882,0.18460848423660836,57.93743774781184
11,1873,509,3554866,17007196,0.34457895483310397,73.8370545890519
16,1307,1494,35472052,42538635,3.0519511054893766,199.71993833551863
1,1222,537,662131,4500268,0.03879616381259164,79.25208695269437
5,792,1165,6369065,58005018,0.4181703711530172,85.25393311718392
6,1579,1736,17837410,167622992,1.4727877281481045,142.53889761730264
20,2026,1103,25383349,225948933,1.8926656470445695,128.0157110795569
12,1320,2041,48561523,87423960,7.619914927031413,253.92725427429514
3,522,1069,2857447,23776883,0.21118491060859848,101.03406322549587
1,1280,131,169131,1518119,0.022494998670075563,67.01478235421452
10,1488,1076,12042602,19714696,1.0291494695906855,89.46796508309217
17,1388,1583,42334179,359529849,3.3597427188064035,254.98040299052667
23,1937,1985,90595410,464181754,8.368900685344702,429.8401654967393
22,429,989,20996480,21391244,2.147188944711703,192.49352241478638
18,189,325,1866160,18474427,0.389919491725255,80.17865799345198
14,811,1030,14651760,121984112,1.4815824229863803,123.96748491622388
7,494,127,161681,1326522,0.07994995527104648,64.09756860110826
1,1131,1298,1482326,2457450,0.0714477609765687,94.37494564863677
1,681,1097,759134,6021869,0.05981193622885949,70.29071805321036
20,177,1648,51943322,328764526,4.678267931674729,256.49486593405175
19,1941,177,912622,5347351,0.2533994765422157,105.06801989681665
15,421,517,3972638,17835722,0.38683863212670155,91.69629598639179
2,1959,1128,3495682,24691532,0.24418187171179956,74.74013826370717
18,647,1128,22391938,144842324,2.095008145631767,119.70256963825976
21,1629,996,21493690,88034040,2.205341401234373,192.31333391418133
6,775,535,1854320,11940629,0.18893920392227928,83.34677093110503
15,1289,1042,16569894,94010772,1.6852222686290161,152.12038518746385
23,1867,799,15562932,47810729,1.4930003290217122,109.42549410343538
8,1302,1311,13761577,129464597,0.9632786767776371,117.42784304052678
5,1479,317,875564,4878091,0.12258262785197187,94.56480631526472
14,1522,1314,24477202,105761710,1.9865503675057814,154.02627779993912
21,1502,1927,77220681,293724939,8.218328041044623,324.1335948074877
14,2038,527,4697161,30867670,0.5080042011669993,91.65902734205528
9,2035,493,2957024,23700362,0.29947853071793407,80.08442452278612
21,263,340,2411970,20784992,0.3516903791858882,97.89055809266557
14,1236,1412,27697802,194616484,2.9392536028088663,191.5947720957844
10,588,1731,28019707,67167155,2.0219508923299103,178.7785116367509
23,2028,1889,82396301,301405827,7.375300281275118,388.878873819309
19,1037,282,1732054,9516977,0.46540982765148686,74.91944575911354
10,260,1852,31387706,76632721,2.5961719239050383,223.92591363855928
21,445,1106,24991186,67668762,5.166942666991024,148.53277453483656
7,2032,190,605920,4780985,0.09729177802298682,58.07043786763929
15,1090,1091,17880409,36898416,1.715578360938176,118.1220299682656
12,1833,583,4820254,11797798,0.4309443051519958,73.96387919903866
10,1481,1873,34384544,98758308,3.0038732115193243,188.4442887412658
9,954,1768,26726866,46292091,2.5360262318744433,208.0763574013585
24,178,887,18283741,95301030,1.5091762955554544,128.3913228309587
9,1768,117,318601,1983506,0.08258036826010982,98.88944588682726
3,733,500,873010,5526090,0.05923770350971551,101.21966475779678
6,972,1242,8939926,62193298,0.6137807835863046,98.08631353838379
16,443,38,39492,344267,0.10970543797989415,67.68056023746679
1,1163,1308,1535602,12185520,0.07213628341375465,71.13314258139994
15,393,1463,30576710,205632721,2.350722359592489,213.23999824652967
14,980,1427,27904995,186622675,2.0397319723403027,169.83636974813135
10,1340,1315,17351435,18208122,1.5420676071523844,126.8361790748989
1,1531,1134,1748638,15417759,0.09539791329231104,67.53750577205146
20,601,1655,53085790,499466166,4.687625153545899,277.93126913519416
13,1456,801,8883901,46471718,0.8201183174120356,117.7282853594795
4,866,56,58698,160355,0.04216863129697796,68.99671507294201
17,1260,787,10922783,88674551,0.8825522541995506,139.12451631555874
15,497,624,5777002,22403703,0.4762403365855309,114.72955452151325
7,1350,1318,12224460,47265440,0.7840641782879337,90.1899356000445
5,345,1464,9100234,79974714,0.7314441264905198,107.27027806063906
6,1013,1833,18685612,45920588,1.6972396036335546,133.15767586283852
3,312,1750,6693760,63115615,0.4657159353971166,105.86609347516946
14,309,204,608950,5657564,0.15807099259622923,100.67461239643426
16,1091,1857,53801014,453237794,5.050085551177708,311.4685283244167
8,1294,1466,16967494,116514985,1.6403734894768842,148.326925984612
10,1554,545,3531065,4536383,0.317866041527689,69.4673010895267
19,1327,1143,25066000,85117292,2.2536328808555237,182.9412802692081
22,614,1426,43624202,291935739,4.049606568019054,241.82806387953244
23,1689,443,5080334,28432891,0.5631257593314687,90.29590989110815
9,587,714,4511062,21598196,0.4681280013484733,113.94764076885134
19,773,568,6262778,46393371,0.5233653078321087,100.85804734629096
12,700,911,9786883,63039744,0.9402039500721197,94.98601197256818
4,875,89,102894,457314,0.08929939322273699,83.61985241048544
21,1481,1226,31915242,301787852,3.301218999586213,197.05172225357035
23,310,789,13966099,108649016,1.2370635040334774,142.87871747511127
4,1696,503,1619167,5889056,0.15430007668161877,98.76753454214786
12,1579,1745,36289030,165370983,3.1850400018580034,182.422640564382
22,910,1813,70734205,210837573,6.6693164681361825,357.0286335955593
5,411,1884,15000418,143934215,1.6377183698387996,147.88766533466534
17,271,610,6135390,42896192,0.6648756002304295,104.85616356152761
8,1172,521,2520087,6830943,0.2507321802949023,103.68782030093361
19,1237,1200,27439210,68394295,2.5020442289343476,210.74691605454285
9,1303,853,6948548,39287690,0.5137158296794704,121.09375014286896
22,827,167,729132,3462681,0.2758079061461539,57.400836122585424
13,1655,758,8166702,26173993,0.5764340898850527,136.40647491175287
12,995,1778,36582360,278462130,3.3666590132926277,265.5692829443693
6,566,1067,6313449,14592952,0.6548868500872919,102.16011039056896
3,1525,1849,9681374,96212218,0.7504261757806964,86.205026203077
15,848,205,767325,3438941,0.24362912489116162,105.00918788432563
16,1944,1867,55963335,490172070,4.682204001303994,305.59259721558414
11,674,1580,26062110,37666616,2.2720149759648782,190.04182971738965
6,776,1872,19004554,151223397,1.5583854624848938,136.01749729406902
16,521,1427,31325514,172230884,2.8690857679737487,195.5375145601038
22,462,430,4095330,26807556,0.494133234699274,92.8350702299505
6,1248,1412,11753498,112427156,1.0111336290983477,136.1058339183693
15,641,520,4131930,34139912,0.4798389460072374,69.29128814810282
5,80,246,265444,1796669,0.07194980965267711,85.50553014343323
11,306,1674,28570168,51946274,2.0698334838417813,185.94280780057366
12,198,875,8614385,29639963,0.6482361388343776,110.15603099307856
18,1995,340,2653030,9801108,0.30613507868602047,97.86842611345115
7,762,1662,17868172,107318038,1.5555505371244627,117.74632251432983
5,1051,482,1443118,7254172,0.11687642226224025,66.8874443216122
23,1688,1009,24134281,97608915,2.750401105614567,149.274089686572
23,1317,438,4811878,46856138,0.569035698158012,93.8578061816957
20,442,726,10357126,11843115,1.0726621980370197,104.8244445455401
7,1584,55,106215,413526,0.08587297332666194,104.37690409980355
12,134,2017,45065841,367893776,4.988514044703758,255.16910678139774
19,1882,1418,38902840,51409112,2.999345430101397,204.53143047107895
8,1378,1545,18866005,23100631,2.9964284389627336,156.52354223775305
1,192,1904,386522,3082226,0.036803543936249454,85.43447507839794
7,770,1492,14530598,29683736,1.261043249918938,145.32578187629153
1,426,195,85225,433759,0.03818745197525469,68.05426585837992
18,1140,1494,39689614,309636098,4.103509297626614,237.83759027775184
18,344,594,6219190,11090340,0.5904372498245034,78.85814515316191
8,736,1864,25726938,163715096,2.1562425818283035,155.55255958574713
21,779,1303,35011620,98342495,3.165277128741417,183.54873976932564
5,1049,1588,11776618,81121902,1.3259058666028418,109.12800370567165
17,1829,1847,58010586,206677201,6.1790832868400845,326.1180163164476
20,1072,1685,55802155,131409531,4.374175951405912,296.5791363290467
13,245,1228,18424922,143459013,2.2505103444260257,169.2241497029141
3,1765,366,918670,4460881,0.12505316198955935,97.40520960112103
23,559,1875,78453760,480122656,8.493100503529563,357.45702296589735
20,1534,675,9712585,28420904,1.1202148767151807,107.90558193480423
19,1593,1584,47732266,231012739,3.4548903099541444,236.58864589809977
6,944,1793,17795535,133721844,1.584074261361812,144.9221747795342
10,616,1401,18556255,63724851,1.5321360788287153,173.1085011706431
3,1576,1421,6296461,61503048,0.560096933787853,111.60410993851116
9,2036,999,10036963,32357578,1.2367444707417496,123.69941595937198
18,606,248,1202810,1970438,0.2985287334615654,113.91823449642062
6,1625,1503,13761478,90037704,0.884719687729195,104.50744569743425
12,1886,163,603273,4534968,0.162905975352995,56.426090465360076
22,1026,599,8168573,68818860,0.9707662571434736,117.54739827153205
18,969,654,7923220,79230196,0.8297528859302614,78.63670020238874
19,1351,417,3705472,33942433,0.4696573413366506,67.75421529297596
21,214,95,203785,2029002,0.14924704130621788,77.99342727507647
23,366,533,6462635,24327123,0.8493144333811039,93.84346473488904
22,909,1692,61712326,250665034,5.408894414597326,277.0805416880874
12,1616,295,1440495,12237677,0.28714133840160067,55.83047122694839
24,1735,470,5912140,31173342,0.7389362830993279,97.18999888680388
19,1734,1495,42866145,80478111,3.7127236688819805,277.7068026852477
10,1624,870,8242390,43540507,0.7427155474093436,94.48433991263013
1,933,1066,1006314,6373342,0.08053356218560452,60.96098614884217
16,435,809,10190174,65762745,0.9441202172302985,137.99669233252536
19,890,295,1837565,11944709,0.38067029128414803,78.42236241271068
19,1798,1772,59757166,129341589,6.7349601774726455,280.51346409985
3,1609,1652,8137762,49945491,0.514051212618633,141.03697023955738
20,1990,555,6973585,64209666,0.7061188142103106,127.16747705893071
9,381,669,3848098,29699375,0.2952653343516217,77.48703420191381
22,1874,2009,88586865,325687150,8.633227245160777,442.0752773296173
8,105,334,821984,5193173,0.18094101820357522,92.84901478845693
1,1073,1969,2134406,9905869,0.13363208129379842,70.61108836374751
24,683,1882,82813656,537734642,6.714986034554992,352.22163158574034
15,749,1439,30103890,133503389,2.789575180017304,239.08386241112015
7,919,408,1380682,10955878,0.13766188555079162,64.11590779329633
13,459,1919,45115700,244089634,3.1802749204771126,299.4775252810104
23,1160,211,1231195,3761155,0.2478944729874582,58.22572358641331
3,396,1687,6381931,27094305,0.540898596596077,80.91611130408674
18,605,290,1613280,14018413,0.20816615510379047,91.82749296945585
19,382,1003,18520405,75008703,2.461169941774129,159.53283756150327
12,1539,416,2553002,22891918,0.24334822687665036,65.82749059139607
2,1479,1810,5974820,27371134,0.43588244753865163,109.92002844666135
1,293,291,88474,547238,0.023746359938579202,84.24949029176068
16,125,403,2496998,14710766,0.27644693148431376,110.61756499226783
13,1167,1864,43912122,358114301,4.265384627272808,250.43093180922202
5,1375,209,465244,2712068,0.07590868485033556,100.67852643266757
2,663,316,313166,2821411,0.059449459699503895,74.40699547213353
3,582,74,54992,120256,0.04697069727126554,44.845693909009924
20,862,1768,60967722,582969512,6.391552024359706,269.3134493458104
24,320,869,17676339,23087025,1.5297520447970496,112.24252994528578
11,1772,603,4717279,17256317,0.43384966184264556,70.56507957773191
10,1103,1518,22443640,64026100,2.2784218618522956,153.28996923094815
12,1603,72,174034,847182,0.1013865208828431,66.63030250456242
7,428,1785,19911685,62574825,1.8865088643424819,157.55660476642217
18,1810,851,13875565,20040186,1.3457096085523081,145.02994696133257
19,343,839,12982696,106037344,1.0011503957297783,153.2965718694246
11,377,1307,17602686,125620717,1.2417839894729157,149.9907097818449
12,1706,1002,12775510,125587284,1.1310237586429246,96.69432073613305
16,1457,202,911636,2127934,0.2480045605247233,87.84861252739854
16,1522,101,309373,1341974,0.1405932856216181,106.8766313891227
17,660,941,14814173,35137937,1.254009154912966,124.25934213533438
8,1730,842,6434574,54226927,0.6143923458188372,114.84303725430703
16,240,1853,51997043,107691375,4.902728992739827,293.50282418271394
10,541,317,1082248,5656462,0.18172609320008154,83.43282276250177
7,2039,961,7516952,16802737,0.6023227713687551,84.65785357662453
2,976,791,1407199,7059118,0.13838385992839194,51.644159300469916
19,539,1219,27439700,236491769,2.891457905165541,172.5131285330882
5,764,1882,15633784,90053254,1.446043454441032,125.69166337823613
6,1264,243,606295,5359984,0.12572516799122813,61.78920095728236
19,1998,1147,26005941,47132719,2.474027981329945,181.52202840933342
18,715,662,7942024,27819502,0.7025851519711641,109.82098727581119
3,1920,1145,4835345,7472610,0.3281928615805711,63.235826196881376
23,1100,1348,41503582,322999251,4.945628721070777,258.1838059283071
9,1577,1162,12656514,96177775,0.8687947186981081,123.89185801119686
8,1423,266,878608,7750558,0.15088200255308862,62.920915742643
14,722,1219,20226877,158062542,1.7092601757497137,158.11426565352374
9,1899,1627,24297628,218111062,2.31226660965026,184.4850536797068
7,937,1118,8566126,62811705,0.6777723788073777,74.14090712794544
6,1469,1322,10701600,13174598,0.83148377666292,118.66956865035112
3,469,1671,6389914,22999440,0.4580916465230674,108.8323826284093
6,455,1145,7094430,57640852,0.48644817577764216,108.84175590346177
20,1624,1151,27074983,52843017,2.296144880463999,178.13611243281107
24,612,123,427435,2455405,0.22933958570495375,45.77693419016171
15,1331,2009,59229348,82874702,5.8294249640868285,333.6418961157163
3,1082,1263,4573333,12323354,0.3590260085022687,92.82025423222035
19,1154,1424,38184570,271435072,3.655095809596989,232.6006884606488
6,849,1108,7096750,45143599,0.6011673847800129,120.97099630554925
20,57,488,4567202,12374994,0.47135719061161746,101.19607047333659
17,1050,1642,44907068,377978330,4.715860490516111,239.39821925815193
10,1702,385,1997005,4513074,0.2752398516666881,108.74000122782351
23,982,880,17930010,127902598,1.6712734508956455,159.24768036390992
3,1755,195,420820,3788286,0.06910066756720297,91.64994951623608
12,1053,547,3879334,25183089,0.39170127868983834,61.740221214245175
12,788,1381,22097391,97275093,2.1220001117169227,126.4963222823279
12,515,335,1414380,4094478,0.23838972068238587,64.30078521143797
5,1919,1443,11119768,92278168,0.8703086285355935,116.33569144564318
13,1808,1013,14168841,131521658,1.8844591738728331,138.41259940652657
18,115,1854,58699504,525491393,5.131927692001791,306.4775561488083
21,2014,312,2584930,12959852,0.3395548844068681,88.46522533990156
20,1261,1050,22303060,90243137,2.439338664846469,145.64767985364495
14,715,1025,14415610,123653071,1.8576316123269179,161.04543812921747
17,169,886,12733602,110904830,1.014795328329095,147.32872878118437
6,590,886,4461906,21943857,0.37645067952820876,80.48550911435721
5,466,1091,5285905,37375282,0.399195705883596,104.44922930389741
10,284,1864,31837130,164242480,2.726873598521579,171.6902729571961
20,1867,1872,70134490,641775160,5.49097028240383,353.79640837379765
5,1424,511,1779823,6127387,0.21723478136119062,71.3177784996963
13,230,1111,15092945,47765399,1.2483214840277044,135.9792360971837
11,73,1918,36967542,166376714,3.220147517914289,198.7619319999837
18,1671,722,10088516,71034777,0.9086527610586915,97.9767131320201
20,1104,684,9664930,84130821,1.0979298720169823,97.26976870147517
13,1655,297,1556884,1950163,0.23047055550113132,99.27437074854299
12,1797,1198,17966416,69910504,1.4577607512258044,161.87756669724357
12,1837,205,843380,7154156,0.1677069094655341,101.10651003405245
11,787,110,209890,281384,0.13493367894816016,105.97963758688807
17,892,2010,66488800,511389607,7.339604925176199,293.5907386902648
23,779,375,3398260,3617579,0.542435778877058,103.58479560920628
3,1126,1350,5182660,7457130,0.32658137115378433,109.49062989463981
8,441,1574,18064808,120859488,1.3457117152118057,142.92576057753843
13,865,706,6608170,27543609,0.6114337692284846,90.44025045520112
21,939,1505,46760360,315738373,4.800426503267275,258.2197676272868
23,272,425,4103385,26051067,0.48411671850516785,115.19914399646636
22,823,1220,32299510,264771748,3.237567501233942,187.24449621282056
4,910,924,3415114,33082395,0.2996158682725291,62.9853674024938
10,268,1661,25308667,139972183,1.9654714798840542,148.16411799548698
5,411,1307,7389788,25779424,1.1269735784535493,71.80932466451819
8,1026,390,1471870,4116957,0.1551396791958515,68.7725499442621
24,746,770,14237310,41616211,1.5036036831557271,142.56515462064343
19,606,1166,25212428,210550632,2.166897326232932,176.34447625765733
19,793,224,1087306,3568577,0.2839253210218734,101.83985789241046
10,1547,267,1060000,7870208,0.1354961416769822,96.10323823295383
18,582,554,5555522,18348615,0.5443344370136776,100.34450850780956
19,1295,1185,26845000,196063850,2.4636032791205773,183.3263239788916
5,2016,925,5301185,50675354,0.4503250942148934,84.01031022104588
14,1698,1960,53315930,474476934,5.652517221111826,293.33715355663855
8,1432,361,1435707,3406272,0.17696312195651323,94.21851012630036
22,705,1037,23347028,132137812,3.6757993238460664,190.72047895764146
15,1479,920,13233290,59261328,1.0616972364275712,110.70561949107342
11,1077,798,7244254,9431781,1.6119675167187417,72.15732532821745
8,509,1868,25410414,79344932,2.298686036788308,182.06622838941993
21,528,1724,60407246,494683570,5.286647024727231,291.2229394994614
22,1214,1754,66792330,235524162,6.31116098915758,375.8192356710553
6,1687,958,6220304,44734485,0.43382221936032,110.97026220267603
10,276,360,1272970,5295657,0.15859206109428442,75.37358977499146
14,1870,1394,27902314,125554109,2.9727306747635276,170.74971454830077
7,1519,798,5046562,27560255,0.3804562489613123,90.19864779824674
12,914,313,1370637,3995874,0.1802657976779218,82.29249210716206
17,428,902,13428084,16263540,1.1089917212663447,115.03321398119152
13,806,1143,16624945,27521800,1.5626985029976497,171.5868828522617
11,726,331,1342877,9250006,0.23096349672931277,76.64211987034673
14,640,1889,47642479,75843660,3.719465303802068,291.2738948242937
16,1316,1756,48609602,382628690,9.720444908031764,272.5980049344542
14,954,1373,25849481,107899712,2.4264255558695904,132.75247170777226
14,1781,1783,44546482,206136653,4.227137646512301,294.20253882614645
9,1465,736,5425802,36507788,0.39978724168147534,115.02389239562426
19,1748,218,1242828,6377795,0.22851790232130761,94.04713480630743
5,318,1661,11588807,42409989,0.813576091542111,128.45932589822027
14,380,987,13062955,98877431,1.1463175757865838,159.06161522571213
18,966,487,4515961,19124886,0.49660926575595493,76.648798863492
6,166,427,989369,6530289,0.10686617047344117,56.91756590749638
16,1702,1218,24357574,135544375,2.4718441410723697,149.67280546357009
23,989,821,15667974,136740954,1.7434135296924347,140.08234158903633
6,516,579,1984243,10645641,0.2266230012187277,98.71860677251661
15,1082,1790,46838940,328978812,4.11082120167584,228.331761238814
8,2006,1076,10282266,56752148,1.006714860780429,118.64244674981812
8,1089,296,940994,7014060,0.11724574958125694,76.25761385608479
9,1926,245,956735,3310943,0.15837161055104712,96.30604485551451
2,71,673,508798,1761182,0.03809028310119971,75.92452928213794
