Layers,Input_Dim,Hidden_Dim,Params,FLOPs,Latency_ms,RAM_MB
19,1605,352,2805450,2805450,0.19671794163832898,28.036191391321278
22,1911,683,11123348,11123348,1.0228218995274145,109.6860243109334
21,1204,2003,82713895,82713895,9.052774818731145,851.3819181234529
6,1965,459,1962694,1962694,0.19664653129066786,18.87844824545693
8,258,273,597061,597061,0.10051093128141776,5.09961049166299
23,183,1041,24065848,24065848,2.6969292116696244,243.32303328381667
6,555,519,1643164,1643164,0.18659865520574312,14.762959577781247
17,1242,1033,18384311,18384311,2.5028258452886334,176.83386340958367
2,1367,1078,2648656,2648656,0.15475406574951028,26.864896753762167
4,1353,683,2333138,2333138,0.18176521351456826,19.44071930517007
6,1185,624,2696314,2696314,0.18482344638740006,23.497027383364816
6,1020,563,2168123,2168123,0.1784761920914113,18.11116208124976
3,1177,761,2063842,2063842,0.1055004435766684,17.438225100300436
9,1159,706,4819166,4819166,0.3299182541570563,52.16847515537939
6,1111,1717,16675514,16675514,1.5501930515335003,182.81187506263745
15,458,1481,31422387,31422387,2.578923066172625,280.4115386509734
10,1284,277,1051779,1051779,0.13658535727335083,11.034550824501618
20,1092,1257,31431295,31431295,2.868453122167908,318.70489636465095
14,630,1190,19187570,19187570,3.933594526800091,179.00948343902505
12,1102,613,4822481,4822481,0.4694941298277396,41.43208377739335
13,261,102,153826,153826,0.08316810340473496,1.2884696984975759
9,1005,1501,19561042,19561042,1.405286384480968,172.2024971067489
2,779,1200,2389210,2389210,0.11733954162685722,24.90170626211376
7,1722,2002,27529512,27529512,2.713077531183657,260.28159106890837
23,1827,1903,83210588,83210588,6.699742891612797,888.0970234498244
23,1253,1633,60767206,60767206,6.292487302505964,601.1816912037821
17,1192,485,4354825,4354825,0.4184038908127428,40.32927961133619
8,1071,219,574228,574228,0.10953591071638806,5.787059057348121
19,83,214,848306,848306,0.16195777380812654,7.4778813239268835
9,2036,858,7652512,7652512,0.48474230053387785,70.90384967446303
23,1689,1670,64231550,64231550,4.868878521929665,606.8817999264908
21,709,738,11439010,11439010,0.9592783177839738,98.81277194930767
20,211,1916,70211830,70211830,5.801181747759808,682.947384482775
2,963,1537,3860954,3860954,0.27024277307925604,38.322105630304826
11,1071,88,173546,173546,0.08321055528006567,1.447559178588466
22,1352,1521,50687335,50687335,5.085728392292816,477.08889684108885
12,1445,469,3107604,3107604,0.21263420354194904,31.93789115469373
5,2009,703,3399718,3399718,0.1869761750327352,31.36147936242567
4,634,864,2799370,2799370,0.12707219276124124,28.876170859596503
14,1654,417,2960293,2960293,0.25322412890576235,29.829021786528955
23,752,1466,48432252,48432252,5.158630961181358,411.3626930410938
7,1370,877,5831183,5831183,0.4092692031603522,50.92065352040119
19,951,792,12066922,12066922,1.1145923644676863,116.33466938246443
18,719,1866,60587164,60587164,5.334303762058381,499.3331386614441
4,1840,704,2792074,2792074,0.14078991238992264,29.51844151864474
1,299,1378,427190,427190,0.036794617229415814,4.2636963144480005
20,834,449,4218365,4218365,0.4259535048691517,38.13209933415301
21,562,290,1853980,1853980,0.2199202790622664,16.674764806427664
9,221,1626,21541258,21541258,1.75899339443434,202.51004636585967
21,1567,288,2119114,2119114,0.21643902720155841,17.575949963926902
14,1542,808,9752570,9752570,0.7504786716759088,102.71418405921295
8,599,461,1772094,1772094,0.1361713365487822,18.34500776781065
23,1481,313,2629210,2629210,0.34867670133626855,28.418225137898393
20,1040,916,16922194,16922194,1.5436647409126083,164.30227559115448
22,1931,1778,69877188,69877188,5.666767474569413,618.9536740820291
19,1427,207,1072684,1072684,0.22695513717330418,9.279542245014724
3,1482,1020,3605710,3605710,0.21315417881079796,33.44079198055422
22,1818,2038,90992634,90992634,14.416388145887668,880.2385035666163
24,913,176,879130,879130,0.18970409015138462,8.643053423254239
23,788,1415,45210675,45210675,4.502469748679752,490.8748065597123
11,1203,905,9297980,9297980,0.6864018900419351,100.01085713742488
8,1980,1906,29238050,29238050,2.509740264406474,251.38091254462117
20,81,116,268550,268550,0.13603367168992708,2.6593889550465954
1,786,1958,1560536,1560536,0.0780985211923285,13.95656761841132
16,2024,1399,32225975,32225975,2.7889232190238755,280.197205674037
7,111,573,2043328,2043328,0.1462129613234249,20.725905200026276
13,1806,1130,17389580,17389580,2.026439668871881,147.5639829854989
1,1356,298,407376,407376,0.044752091368244054,3.6139450598456584
17,929,1293,27985702,27985702,2.4344109307931845,254.35932433212483
9,140,1277,13248885,13248885,2.24587040605917,114.58237284754746
9,698,1168,11751258,11751258,0.8476318679883937,102.16018681909532
7,1263,1730,20171810,20171810,1.5781627246566055,213.05928874999188
19,1201,407,3482302,3482302,0.35834712163995125,33.180746433524305
24,325,1500,52288510,52288510,5.28218831260865,509.4182682461115
21,519,759,11939080,11939080,1.0126984090773365,114.01013097954876
4,914,1104,4680970,4680970,0.35759247186049176,41.698252329864516
19,1707,1620,50051530,50051530,3.682712776514729,437.4383595500494
17,302,1548,38850166,38850166,3.247671666593108,326.4571276623712
14,1116,998,14085782,14085782,1.534526437088988,116.50679300743323
6,752,1734,16365502,16365502,1.252729950866118,147.98018746136088
12,577,1789,36277352,36277352,3.3131613124424533,321.22981254237516
12,955,2041,47816558,47816558,7.92292689236971,416.07639154269737
14,1413,1123,18008438,18008438,1.388499443583277,158.63762488146756
24,281,975,22171510,22171510,4.237670461794062,213.97998823858617
19,309,1161,24655006,24655006,2.0293661902725626,209.2756622976068
11,1559,849,8549440,8549440,0.6229657402650843,79.56918784703281
5,146,411,741865,741865,0.09435899841621534,7.066008636334266
21,1061,1536,48863242,48863242,4.090344997995221,524.9863330380693
24,912,160,740170,740170,0.16133090397352062,7.1320816044378885
5,2014,871,4801833,4801833,0.3349659956760825,43.63871519881938
20,394,1404,38048410,38048410,3.748095276858554,389.4158352117786
13,1393,1186,18558538,18558538,1.4879488754307189,197.53698594690374
23,754,1949,85103095,85103095,8.374901021466547,704.7411290749557
13,1416,1990,50384820,50384820,11.552385146126985,433.29271127786404
24,1872,836,17668034,17668034,1.7047515016884844,149.16185732532838
8,1248,2033,31505411,31505411,3.6390863190715796,327.1449629886914
24,630,670,10769590,10769590,1.2665959672704215,116.67288097776469
22,1420,202,1150198,1150198,0.1879621832540309,10.436000910595137
12,1451,1992,46582930,46582930,4.6497485171066835,465.8974252249053
17,1400,1706,49001448,49001448,4.015494650233674,442.4767891500465
22,1775,1933,81959210,81959210,7.401885556952437,707.7300986878947
22,1887,161,853310,853310,0.2378915448021351,7.037868464041307
9,1451,1804,28687218,28687218,2.1975612561589513,299.69351440700177
18,585,1705,50464600,50464600,4.664047421174852,500.87430817584186
17,1211,1160,22965690,22965690,2.21237895895571,230.72594445424693
21,881,837,14774734,14774734,1.840957357407187,141.7469195613575
16,477,1445,32047220,32047220,2.6738070576238697,329.8643256157544
20,1972,383,3553867,3553867,0.42249948400453835,30.77938797408214
8,670,1258,11943462,11943462,0.9370936731593004,129.56791651719269
14,1040,577,4942015,4942015,0.4276599987976419,53.10550878863772
9,1948,672,4934506,4934506,0.35899132766228903,45.114059741242045
18,646,1571,43015561,43015561,3.984067385409394,430.98604716985636
23,320,177,751729,751729,0.20087288041023724,6.3652545555563105
14,1995,1044,16277014,16277014,1.7535279472686283,144.40631838575268
9,691,955,7974260,7974260,0.5337029828502277,83.52488766734577
22,1794,1142,29472746,29472746,2.5544145030285934,254.85715668028894
19,72,1603,46414875,46414875,3.9193008753759218,411.09296682419375
13,965,1298,21500082,21500082,1.7627749246237263,191.59947292696884
11,92,490,2456380,2456380,0.21670191581782766,23.383246396858453
4,237,435,676870,676870,0.08239597339977334,5.804360066519675
11,932,1551,25534123,25534123,2.771880537612024,262.93373163418494
2,1474,1662,5231986,5231986,0.3185844742691525,48.48185178884852
18,448,1217,25757815,25757815,2.302873207373138,235.61985017584857
23,1846,47,136921,136921,0.13055114609794635,1.1979491620402347
4,1519,985,4420690,4420690,0.2883370637368038,38.47772568100373
7,714,404,1274630,1274630,0.09857954759033796,13.00742622075198
9,1106,646,4065288,4065288,0.3450236800489997,33.41168541770331
23,365,1873,77924302,77924302,6.466256988666088,742.5141439379465
6,718,1223,8376337,8376337,0.6257800826209611,73.53179493822212
15,373,1800,46076410,46076410,3.505801495101978,503.78552640916496
13,1703,1556,31739298,31739298,3.08132432699289,308.6706822157297
21,604,1128,26163970,26163970,2.5019088573189814,284.51519669992456
12,266,939,9969373,9969373,0.8108393535176833,100.6198121151306
10,1350,657,4784941,4784941,0.380443262758759,47.70739420853225
18,1707,298,2026708,2026708,0.23668802658067817,18.10740861393194
20,917,1154,26395452,26395452,2.1779548916497933,288.29965611845086
11,1540,1370,20907580,20907580,2.1924815548386443,200.7970882561151
8,1481,2029,31859368,31859368,3.759857831712622,315.0492416075382
18,761,544,5460138,5460138,0.5015031705092402,49.0459227248345
9,1052,1161,12026809,12026809,0.9404940770536142,130.27756537450222
23,1295,2008,91372042,91372042,9.749721249350737,745.8873746142668
22,508,1998,84911014,84911014,8.0221414802774,724.6694009123665
22,1956,841,16524819,16524819,1.1996590425018692,153.11968425609336
14,1929,508,4346966,4346966,0.44524381039737926,45.24028248741636
23,1791,750,13743010,13743010,1.0698027489331392,114.98501862295316
4,1008,1794,11488786,11488786,0.9309866893374442,109.4493399421825
21,1243,1204,30526226,30526226,4.359464297657049,294.88318663116934
8,1492,1118,10437658,10437658,0.7067606539888033,91.03744916151841
6,1451,1489,13269978,13269978,0.8311386591373233,117.67251471222403
23,1185,1783,72111662,72111662,6.953891003590106,684.7293128106231
7,276,796,4034934,4034934,0.3611579634206881,37.706829283774354
13,481,1128,15837130,15837130,1.2662822031628662,168.91477141506712
24,1591,1239,37321168,37321168,4.909572088522768,367.16593780226344
15,823,1202,21246562,21246562,1.4561119292003692,205.2917546453478
11,70,1740,30434350,30434350,2.599414613835866,256.6720490083402
18,980,535,5405115,5405115,0.4499121030176452,51.60076677112292
3,1412,883,2817663,2817663,0.16609533410279517,27.61445402038792
20,1550,1378,38256046,38256046,3.640665502626614,392.27024202072425
3,1134,691,1747549,1747549,0.12788532910752254,17.497806606184525
20,108,677,8801687,8801687,0.78073978004689,82.15490362260556
15,615,1959,54981304,54981304,4.41956015084829,591.754328931281
9,305,1317,14302630,14302630,1.1531091132231928,120.86638234342468
14,1067,1990,53652400,53652400,9.878757727146349,538.5103897305372
2,1724,1314,4007710,4007710,0.2796615768204201,34.87092005266459
18,1469,1193,25981164,25981164,2.415020446558191,284.00383586343526
10,1051,1724,28595998,28595998,2.631476248365377,246.4316743095033
8,617,1197,10789768,10789768,0.8062940819321729,93.47211959250482
14,1576,1924,51201498,51201498,4.344598419218604,544.0117102765543
1,282,320,93770,93770,0.03197924179951187,1.0082177070141796
17,1530,315,2078065,2078065,0.2453831815806344,22.136055742659597
16,1831,858,12635776,12635776,0.9730766135671148,138.06797232044192
21,1360,1153,28192013,28192013,2.5002513545968226,287.1629327751031
17,296,260,1165590,1165590,0.22743694778861479,9.598672975586174
2,1950,246,543178,543178,0.047127811111302355,4.409896532268731
5,617,1530,10330570,10330570,1.0770224452147763,91.88649754403932
16,1603,1572,39628558,39628558,2.717746344832652,390.88716082556476
16,364,1460,32543410,32543410,2.827171681138339,266.95695565074516
23,1890,89,345419,345419,0.14072442343603273,3.5216382698265827
11,636,1235,16063655,16063655,1.5053654212922545,169.7219623556614
20,476,1666,53578570,53578570,4.916599233162595,446.6245385703382
16,281,1965,58521640,58521640,4.7655685068677345,625.1149986075698
19,1897,1518,44401510,44401510,3.530026954588864,480.68320583526764
15,535,544,4447754,4447754,0.3513795921239573,36.95752953902578
4,1253,889,3497336,3497336,0.2552952568697996,29.801375022686948
18,457,1690,49373360,49373360,3.943418052884349,492.74990178186
24,1919,1113,30665386,30665386,2.3041697826648986,282.423514022346
12,909,1894,41222920,41222920,2.7107402240603817,365.48841025009517
19,330,1736,54869762,54869762,4.964724469210739,592.6397119748655
14,1735,1217,21394870,21394870,1.9200092426453828,203.24923233840136
13,1900,420,2924470,2924470,0.2842148289528829,30.027560776515166
24,950,1199,34244649,34244649,3.5576770234193935,305.63845336627804
12,892,1153,15677351,15677351,1.1775334139894602,153.4861896006426
22,1341,2044,90543078,90543078,17.767915709202583,770.1240668668619
6,225,790,3310900,3310900,0.5151005946094742,35.659825001596126
9,358,1119,10439161,10439161,0.8398749215036192,109.09133627043629
7,1317,60,101650,101650,0.06097711957993881,0.8789084661815938
6,1462,1122,7952746,7952746,0.49491109447690573,72.11782188635347
15,1913,582,5870062,5870062,0.436739401178743,51.126940793465224
23,496,1279,36665103,36665103,3.882241889440972,306.51746391072356
8,348,1353,13309471,13309471,3.3371522858907965,108.31095189870906
13,2004,1394,26144480,26144480,3.3662665222266694,229.2439705966404
12,1603,1048,13784354,13784354,1.252689446954698,138.06668191884805
3,238,422,462100,462100,0.06950095845095715,4.707359330585822
22,1695,1160,30260930,30260930,3.1350245780024273,331.70450016808974
17,1808,178,833584,833584,0.14791211593274217,7.41403095105943
8,1440,243,767647,767647,0.10308571560970879,6.846769637508679
10,1045,492,2702566,2702566,0.24512538354281058,26.30564130292568
4,1623,320,831050,831050,0.07040639974300053,9.046235876194816
7,363,2016,25151626,25151626,2.2633044629477497,207.8931756057693
4,160,1708,9048994,9048994,0.5666917494677055,75.35121834442677
11,1683,1733,32985932,32985932,2.4284747174350447,283.6428476694387
14,644,1217,20067123,20067123,1.598842551129555,213.7303392094754
14,82,1502,29487274,29487274,2.169350881342093,242.22675488449977
10,998,1929,35453101,35453101,2.7005684629815656,335.5943491717102
10,1982,1690,29088290,29088290,2.219746281829004,269.8576453618918
21,993,1361,38440094,38440094,4.098654038174949,319.8165051947843
14,1822,1514,32593402,32593402,2.490734906607777,323.10895903998147
11,1105,1316,18800386,18800386,1.717652890578866,198.06376308724086
5,878,1951,16967857,16967857,1.1314741018250196,156.46816182578058
16,686,772,9489434,9489434,1.5559140629860313,81.78806974330939
19,1514,649,8583035,8583035,0.6977056663730178,91.92318380929316
24,1317,1811,77880254,77880254,6.209770270034829,718.4284900838455
3,1569,1361,5857754,5857754,0.407144064631379,63.78242875775907
10,1203,1083,11880520,11880520,0.8530087819755386,125.46828450894814
13,1040,1667,35118699,35118699,2.59786001773495,357.9484044579496
23,443,1242,34527610,34527610,3.0659509098154145,355.3643056942994
16,1394,637,6991085,6991085,0.5735920509245251,74.08969391398122
10,808,1789,30285991,30285991,2.868603076295536,245.7296072224527
22,1987,782,14420872,14420872,1.33914715338415,135.09246811430887
11,1444,1527,25554355,25554355,2.5394873381477803,250.34158045141052
12,796,1238,17871778,17871778,1.7730494330612845,156.70596882285474
11,397,1521,23770198,23770198,2.108823684158555,195.8587738816682
1,67,444,34642,34642,0.026118702729690746,0.32434017721294234
13,182,667,5475413,5475413,0.4658851653993341,57.893322729717376
17,1774,1088,20899402,20899402,1.4898630692782269,183.99709109418762
4,752,458,980130,980130,0.08688241711167081,8.373711759100004
18,616,1903,62789495,62789495,6.2463044717654785,616.8271479220924
12,896,303,1288063,1288063,0.19330156965546946,11.745301044357012
22,291,489,5179498,5179498,0.46812152951473984,52.60926832059579
20,1312,1066,23021346,23021346,2.1840023492974225,198.20113912263136
23,782,380,3486510,3486510,0.3762436639651678,30.91342362269858
11,1206,300,1268110,1268110,0.12864744843812165,13.850228863645293
22,839,1954,81882380,81882380,7.815718390194289,896.9096949252714
8,565,1531,17300310,17300310,1.973832637122205,141.22067961735996
17,524,1082,19327776,19327776,1.673567807198318,196.12231074235004
3,1207,1272,4787818,4787818,0.3274880132940917,51.2321062050252
10,1886,750,6492010,6492010,0.49986553315917076,64.6894328769701
1,340,838,294148,294148,0.03206039703215377,2.388325618063897
1,571,859,499948,499948,0.0361408791342974,4.181088741326226
2,655,1536,3383818,3383818,0.18652167323916535,33.01086532003098
10,341,1861,31841720,31841720,2.193330426780717,347.9925840005012
1,1298,1495,1956965,1956965,0.09842288455433033,16.815569884110946
23,1964,1891,82445719,82445719,6.912733501198391,899.656181992507
2,1357,1061,2578240,2578240,0.09385248792785673,25.299946381212006
2,1903,1316,4252006,4252006,0.20557284472445767,36.87773972727848
6,1397,2030,23472900,23472900,2.8785922198102343,215.46853647601756
5,803,1895,15914220,15914220,1.114363575437816,136.68255617234152
14,1805,405,2873080,2873080,0.3081185641970392,27.737731731491277
2,1836,805,2135675,2135675,0.10809591828312415,17.318009763693592
16,307,1849,51897742,51897742,4.341185532442153,504.6833789942069
23,599,1251,35220664,35220664,2.7642195152566726,323.2880046986494
19,37,722,9430774,9430774,0.9233544633009743,84.66535473464374
7,1858,1024,8211466,8211466,0.6195490978459737,78.30863953019568
12,1287,469,3033502,3033502,0.21391767660485686,32.326421297341966
14,1861,1374,27132388,27132388,2.939181212388738,259.39318148224856
21,128,546,6049144,6049144,0.5573977161413042,60.34122700862597
9,224,325,923985,923985,0.14056761676753088,7.702942997025409
5,713,1219,6831286,6831286,0.44187539853770685,57.75601222544904
23,1872,1482,51142348,51142348,3.7554022518974572,532.0868617840774
13,1793,103,314366,314366,0.10163145924436125,2.76688341911485
8,467,994,7398352,7398352,0.6095173758745074,62.97984686150751
9,1933,850,7439210,7439210,0.5609134441527058,75.59774249789139
1,1359,1585,2171460,2171460,0.08740608347145484,23.47891210120416
18,124,265,1234115,1234115,0.1933222438582422,11.708687440529712
2,2036,208,469258,469258,0.03489562570816868,4.1294325543707835
9,542,539,2626557,2626557,0.17436684927027252,26.947475063182363
21,911,1743,62402896,62402896,4.859461249499715,674.865320482428
14,1803,2029,57225926,57225926,8.18549183583152,546.0677306469864
15,1081,1526,34289230,34289230,3.179598827283108,357.89852835481054
17,1817,1940,63794970,63794970,4.812958798506876,623.3003230607878
1,2021,166,337322,337322,0.03824666956360577,3.069909922703176
6,1527,202,515716,515716,0.07972944793130313,4.729115969274493
8,673,586,2808708,2808708,0.23993128096040828,24.173658016919465
11,1976,1222,17373184,17373184,1.6364889592674396,165.53135531643528
17,1053,1146,22250746,22250746,2.0765190486296263,235.9875327751335
20,1275,2022,80319916,80319916,9.481602139918065,837.9902971595685
15,435,1214,21191594,21191594,1.863464301154308,178.8608627044653
22,595,683,10224520,10224520,0.8052882289991735,109.0119750841658
7,461,1888,22289738,22289738,1.8072032614127185,192.7284460125638
15,227,808,9343722,9343722,0.8260951163417058,96.7148549755247
7,1713,1497,16035874,16035874,1.186501379271569,134.41521752006568
20,255,1791,61456384,61456384,5.844612014986204,504.0331179216904
15,1350,1696,42601834,42601834,3.8160539592861036,410.8394853832972
18,583,1413,34805026,34805026,5.623065818168003,302.88627114496086
5,1821,449,1630778,1630778,0.15608188554958477,16.95986469643403
18,795,1893,62476582,62476582,5.202610777593744,511.2633812618515
2,1797,155,304430,304430,0.050565277306004464,2.8453688954604686
7,1532,308,1046286,1046286,0.12261425086045677,9.056535619470951
11,1813,557,4124038,4124038,0.3554627482133436,42.465099353692246
14,1738,539,4726501,4726501,0.4112778237846805,44.80276135017211
16,1819,1242,25429960,25429960,2.423702185523533,266.6767755760924
17,1603,729,9691336,9691336,0.7387641389090056,85.2711618524273
1,1477,1451,2159098,2159098,0.1043761509346454,23.33233423395943
22,1248,836,15746906,15746906,1.6375815577997614,167.84469489988672
3,1738,1884,10397806,10397806,0.6218857666795704,105.25106356603746
21,1489,990,21106810,21106810,1.7590401668779503,171.44382955675832
21,1572,1180,29739550,29739550,4.027104149505247,309.8378484679051
17,1060,1434,34460464,34460464,6.53044179748855,317.5180286506977
3,1949,94,202110,202110,0.04588574025681884,2.0319083536428537
21,576,251,1412387,1412387,0.21134633495793248,15.24626718052252
8,1693,84,193126,193126,0.07345650911958368,1.68859037858247
7,1100,1997,26158713,26158713,2.7338920958020343,218.31090220396501
11,884,117,242785,242785,0.08551610114672036,2.6141855531168035
4,1752,1242,6821074,6821074,0.43866962850098445,74.24421109773803
18,2033,87,307990,307990,0.12108003724921845,2.63031225852599
2,55,721,568158,568158,0.050145483368072064,4.670813629600526
11,649,1651,28364190,28364190,2.855365061201972,258.82439917880924
23,1288,515,6515275,6515275,0.7228361724826159,52.99076108064503
9,1193,1114,11278146,11278146,0.6970200740124928,112.52252307571055
3,1177,1288,4850618,4850618,0.3225937413249476,43.03995934029957
18,1278,451,4046833,4046833,0.423424174115286,33.65346866488858
20,396,1537,45539783,45539783,4.949196946143936,420.3037927602634
4,1765,136,297442,297442,0.06362705838425957,2.844123986396053
7,1533,1194,10404526,10404526,0.7846501875993521,103.76524861109557
2,2021,1872,7310170,7310170,0.5079222503924533,78.18787725677386
20,1568,1011,21035887,21035887,3.040857012232187,180.1665187630438
12,1505,629,5312544,5312544,0.40676077096337854,46.97305917063163
11,1460,550,3839560,3839560,0.30409251091650696,34.266075031774484
20,930,270,1644310,1644310,0.21194800010954787,17.071496883017883
16,1094,313,1820105,1820105,0.18855205438212058,17.78850427751049
9,1263,2027,35468456,35468456,3.7967721144544266,356.1106641806292
13,1259,1193,18608424,18608424,1.5575089267116387,199.9220594636371
2,1063,1593,4250134,4250134,0.2490213275835791,36.74019671105927
14,469,398,2255476,2255476,0.20707398744966596,24.467493186509103
24,372,446,4756154,4756154,0.42524804273876704,47.14306064697378
17,1969,1183,24753102,24753102,1.696454946200219,253.00602557548834
9,1805,947,8901810,8901810,0.587872378553318,77.62785537005901
3,2032,434,1264252,1264252,0.06387925544438544,10.973575832514815
12,1164,1235,18242195,18242195,1.738756378031773,178.97534584232204
5,1862,928,5186602,5186602,0.3828941877369441,47.21933419882378
11,1001,1131,13947502,13947502,1.197383325698199,145.02016208165097
23,936,999,22924063,22924063,2.6845418135435852,247.6930670697072
2,925,652,1036038,1036038,0.09652035852595535,9.034693198228991
3,41,284,176658,176658,0.03419097709714446,1.4563122269535056
21,636,708,10497526,10497526,1.0697526967091608,90.86777542062744
2,838,628,928194,928194,0.07684467038887903,9.920935606735185
8,325,132,167254,167254,0.06090574634344581,1.7001312544184712
21,496,1314,35224408,35224408,3.0763507745220116,353.48839977926224
10,1997,1013,11278752,11278752,1.0855061893159497,105.74285194459699
23,318,740,12306950,12306950,1.2964549517273523,102.61676223989372
9,1795,875,7712260,7712260,0.5311746318225132,77.64054268435899
12,461,1379,21584118,21584118,1.7050233197519165,175.77528737450757
9,415,548,2640274,2640274,0.2104962027373663,24.126559300983462
7,321,1139,8168918,8168918,0.4966274063674759,79.26650161466026
21,689,1132,26443530,26443530,2.0209321890223233,218.16910204815323
22,434,500,5483010,5483010,0.48952462738250146,47.983740356956076
5,228,40,16130,16130,0.03930193980062755,0.1589795684278918
4,1168,1778,11585458,11585458,0.8575152127467653,124.55018914764987
16,1050,1920,57361930,57361930,5.682129340143652,628.2204921109861
8,139,452,1501102,1501102,0.16004916508730885,12.247732313802207
5,934,703,2643993,2643993,0.18657253721072817,24.31739255042481
11,226,541,3060447,3060447,0.21865084886835395,25.31282977869144
13,716,308,1365990,1365990,0.18388785244212985,12.661084875279698
12,1395,1927,43577188,43577188,3.6973303828177526,369.1337453136093
13,1043,283,1262756,1262756,0.17117117219191863,11.426308986662324
15,1687,1005,15860920,15860920,1.378797721402195,144.392042746318
6,1053,1483,12581782,12581782,0.8267847038189051,109.2537190979365
11,1117,1510,24519390,24519390,2.2322541341283397,240.55506356862733
1,1478,162,241228,241228,0.02776181590114462,2.4795032307520786
21,619,100,265010,265010,0.11434583684195476,2.6352712482173777
19,1609,1215,28562230,28562230,2.422323222251314,291.32850642428485
13,2029,1778,41583874,41583874,3.3110634398605656,370.59650848328977
18,1602,1283,30074813,30074813,2.168117399934706,275.50691256889104
17,1613,2024,68864586,68864586,6.808332734579935,603.8137371465998
21,1028,746,11920344,11920344,1.1344968742763855,107.16954767113207
11,1434,1462,23501660,23501660,1.627863165413062,199.06150997038924
24,83,417,4048246,4048246,0.44937752556659216,35.95153798608152
10,192,40,22890,22890,0.06338281548452016,0.21045826485105812
13,1251,826,9239646,9239646,0.6598046304151636,93.74258761941866
22,419,1863,73726372,73726372,6.419582103670263,739.4783353708808
2,239,543,431152,431152,0.04089903607443606,3.975461350144594
9,1255,656,4278442,4278442,0.2999267454538093,37.68232340423828
24,1985,172,1027710,1027710,0.19212798543801213,9.946828098384076
6,107,157,142566,142566,0.05470656563890944,1.4714894843013537
14,1988,393,2798563,2798563,0.22826712576200744,23.319930645635786
11,136,1415,20244415,20244415,1.7104731960651132,197.2015914635911
23,1838,544,7528426,7528426,0.7211329524664127,77.78900609692901
20,1430,624,8309194,8309194,0.671247799251516,79.03695771386437
2,208,1356,2137066,2137066,0.10572805526831619,20.244298094654493
17,158,1639,43284361,43284361,3.1181983032411837,471.7787482196722
5,513,1892,15317642,15317642,0.9990124876374745,164.2195816892359
10,396,1492,20655258,20655258,1.6494472397614064,185.54730365250865
13,573,1059,14088946,14088946,1.1401633012530294,151.11131499794638
11,1677,135,411490,411490,0.10076442770373276,3.3931605541350973
2,234,91,30677,30677,0.026604838389423235,0.3279726210238068
4,1013,126,177040,177040,0.04701199770009197,1.6579219380741548
6,1415,1663,16207608,16207608,1.173540189607116,169.380080279776
1,810,932,765182,765182,0.04978443474191256,6.2369160975805515
9,597,714,4518202,4518202,0.3105852657165601,38.72244473819123
13,311,647,5239416,5239416,0.39442610402172407,48.93512150536619
11,978,613,4370087,4370087,0.2728391023667729,35.895462461695
20,1640,1057,22992931,22992931,2.387231297770215,195.44629150522914
24,987,1216,35250634,35250634,5.360821870399185,369.4171458685176
1,1125,1192,1354122,1354122,0.1281834061272528,14.386138885243337
7,1328,738,4260484,4260484,0.2942041143282988,38.8598928025453
12,645,338,1482140,1482140,0.20160539820321158,14.624778024329363
10,495,503,2536136,2536136,0.23700979528209648,20.906596571906807
21,280,1436,41688526,41688526,3.6504924632405924,345.48606253075803
3,794,388,614214,614214,0.07759271259504863,5.862913859219321
1,677,693,476794,476794,0.03219574247061456,4.735501786935452
12,1803,178,673384,673384,0.0997940774661602,6.320586090225294
7,1132,1682,18907372,18907372,1.2210305245231163,173.03795200478967
4,2012,125,300135,300135,0.038204765126444155,2.5777187545234184
11,641,863,8019006,8019006,0.5679978890006141,79.18843107790039
21,397,1250,31785010,31785010,3.010598436805288,257.6895621964809
6,515,1275,8805160,8805160,1.6337783781516664,87.82044872088737
20,615,1846,65937284,65937284,5.8631167963823225,580.174559443694
23,1288,659,10424731,10424731,0.9976781203435519,95.79305609749883
23,713,679,10649446,10649446,1.2382859359471965,98.96335798337341
11,232,1915,37156755,37156755,3.043724165185367,344.3459741243942
17,219,363,2197612,2197612,0.23590323496701507,21.253059049417153
8,1118,612,3317050,3317050,0.22459672693493987,28.55296070005179
6,551,140,177390,177390,0.051658983383590935,1.924707263407471
8,891,309,949258,949258,0.11429631587305077,9.480878535899649
7,586,1649,17309563,17309563,1.2729383389671403,160.16221977586096
5,824,247,451279,451279,0.07171042781357143,3.891469791829892
2,401,478,425908,425908,0.04283112540463297,3.5492489654509756
15,1517,1851,50821066,50821066,4.339935509175053,431.8567501340315
22,2025,2033,90976760,90976760,13.134767529561419,923.3423142737329
18,1723,1040,20208250,20208250,1.8260354289633285,206.80655652516154
8,462,701,3776297,3776297,0.3398049878688375,34.784526120587735
2,245,1590,2936740,2936740,0.18059569403258996,26.53280317999826
14,1219,35,59440,59440,0.07923289376399865,0.5927176221511362
22,1097,935,19414350,19414350,1.7542609759338648,189.15182214157778
9,551,434,1754238,1754238,0.14124091499418065,14.915551528937108
5,1317,760,3322730,3322730,0.23226484231214534,31.732876016006436
11,864,48,65530,65530,0.0613805949035011,0.7170407738669298
11,1717,1973,42356374,42356374,3.4257217297794256,399.71004395701965
16,326,1491,33871057,33871057,2.8349322182866064,307.55463932731334
2,645,448,495050,495050,0.042942772877263585,4.471665184556769
15,584,1217,21476409,21476409,1.780648608964461,197.32016119343285
18,1520,874,14338854,14338854,1.3402741902456705,121.9011099757245
